;I1;G10;G11;G12;G13;G14;G15;G16;G17;G18;G19;I2;G20;I3;I4;I5;I6;I7;I8;I9;Kingdom;Phylum;Class;Order;Family;Genus;Species
1e153e3295ffb4600ea9bc82092bd34d;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae_UCG-001;uncultured_bacterium
a0f8f077e750b5859c5ae8f2a5f07364;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;uncultured_bacterium
8e9e6e5f622f9a4a5196e7eea6fa6d7a;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;Clostridia_UCG-014;Clostridia_UCG-014;uncultured_bacterium
e0037f35a86e8efaf05aabe92a9f86f6;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;UCG-010;uncultured_bacterium
18884cbc0f457899b5467702b80f29b2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;Clostridia_UCG-014;Clostridia_UCG-014;uncultured_bacterium
e0886c18d4b796f65fb54612d1b8459b;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Faecalibaculum;uncultured_bacterium
02796863ef538f33c910b8233a54fc05;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;uncultured_bacterium
0233b33757204d57cff44985d94f90e0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;uncultured_bacterium
6e9f70f21b678c879da2ef4abad07b6f;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Holdemanella;uncultured_bacterium
68fa6eb93675602681b474cb0ce9048b;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;uncultured_bacterium
ec6c9233b72090035eb87c6ff39a84a7;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;uncultured_bacterium
ba2c4a61c96219ce0880164d0e93e7b3;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Cellulosimicrobium;NA
5fc798b1df3bcda5e68c5d88d8d39402;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;uncultured_bacterium
6b6d13f1332283e053c18c3b7774b85c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;uncultured_bacterium
056129de3ff9eab079fac9ec56181a4a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas_gingivalis
3d0642f300cc7e224a24ce162f86a594;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;uncultured_bacterium
12dc66aaac94c6cdca2d71377ed21056;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;Clostridia_UCG-014;Clostridia_UCG-014;uncultured_bacterium
4db9228ff141efba973fd3a798223b3c;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Thermotogota;Thermotogae;Petrotogales;Petrotogaceae;Petrotoga;NA
32365fc952acddfe7bd2bfd4526635bb;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae;Candidatus_Paracaedibacter;NA
06f4e7cdceb19af8b47855411e1692ac;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Eggerthella;NA
e4329192f0432026a7880d0c1f5f9531;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Adlercreutzia;NA
571d1a0b0be4207e7f8c8f772047a11f;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;TM7x;uncultured_bacterium
3d6ae33bbf3b0f065c52af4ae28d2724;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;0319-6G20;0319-6G20;uncultured_bacterium
d4d8a3441609a7c7bad95a7e8a294533;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter;uncultured_bacterium
762c20336116b7b3237d0c9ecadb8759;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;NA;NA
290aea6ae203291ac84c2f66a428ab2f;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Cyanobacteria;Cyanobacteriia;Phormidesmiales;Nodosilineaceae;Nodosilinea_PCC-7104;NA
5eef34136ee6b8d2cdad34684fbca010;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group;uncultured_bacterium
a4bc612238f9ee2c34e7828a0944740f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;uncultured_bacterium
e1a86c52acf845adb0e8aabcf434b2af;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;uncultured_bacterium
a0e1a3759ad3462a28017d94b4432ee1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;NA
c05c2ab8e131931df4c8a8e32089e13b;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus;uncultured_bacterium
37bc98501d650d742cb4f15633673ec7;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;uncultured_bacterium
4d93383d0d775f7979f2fbe804ff9997;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;NA
4246d6359de249fbc08244b60beb8271;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;d__Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadales;Saccharimonadales;uncultured_bacterium
29b9b0c2d3a36ff404bfba4cb63aca1e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;d__Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Janibacter;NA
b244a3648006f67bc04e9364d7d32bc2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;uncultured_bacterium
93db661fc5d5af512ee70f36133a4205;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Thermovirga;uncultured_Synergistetes
b3f679764a2d1e7664a9bf59fc65ba7b;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;Gastranaerophilales;Gastranaerophilales;NA
