"";"N1";"N2";"N3";"N4";"N5";"N6";"N7";"N8";"N9";"N10";"N11";"N12";"S1";"S2";"S3";"S4";"S5";"S6";"S7";"S8";"S9";"S10";"S11";"S12";"S13";"S14";"S15";"S16";"S17";"S18";"S19";"S20";"S21";"S22";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species"
"aca423d31a1c70f15f3b460904f7cebc";"6";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Bacteroidota";"Bacteroidia";"Sphingobacteriales";"LiUU-11-161";"LiUU-11-161";NA
"d68c24828d85460143608f9e57e887c2";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Bacteroidota";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"Anaerocella";NA
"0cec7bba2ac242fe4300d6bf401216cb";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Bacteroidota";"Bacteroidia";"Bacteroidales";"p-2534-18B5_gut_group";"p-2534-18B5_gut_group";NA
"331fa22caec0f6a3ebbdb2a010b6c795";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"8";"0";"4";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"2";"0";"0";"0";"d__Bacteria";"Bacteroidota";"Bacteroidia";"Sphingobacteriales";"Sphingobacteriaceae";NA;NA
"5d83b5f86e759b57b28d23bfe16e0b98";"220";"77";"32";"0";"0";"0";"0";"65";"117";"71";"271";"119";"127";"49";"44";"16";"27";"19";"17";"40";"26";"48";"37";"21";"0";"22";"15";"15";"5";"11";"7";"17";"9";"17";"d__Bacteria";"Bacteroidota";"Bacteroidia";"Flavobacteriales";"Flavobacteriaceae";NA;NA
"37fb674aab7f67e677b12c90fe8d1724";"0";"0";"0";"0";"23";"112";"87";"1035";"2667";"2119";"5389";"416";"3138";"4895";"4687";"6481";"8364";"5988";"6894";"7869";"8717";"10409";"11354";"13049";"0";"13311";"14955";"11917";"10847";"13614";"9887";"9166";"7017";"10393";"d__Bacteria";"Bacteroidota";"Bacteroidia";"Flavobacteriales";"Flavobacteriaceae";"Planktosalinus";NA
"acdca5bed6fab031b0800103f26c0da6";"0";"0";"0";"0";"34";"0";"0";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"5";"9";"0";"2";"4";"0";"0";"3";"0";"4";"5";"0";"0";"0";"0";"d__Bacteria";"Spirochaetota";"Leptospirae";"Leptospirales";"Leptospiraceae";"RBG-16-49-21";NA
"96405de70524106be309ba9ffb42e6de";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Chromatiales";"Chromatiaceae";NA;NA
"4b0c7d0eb46561b3290bb6a1698b2ecc";"92";"33";"0";"0";"42";"26";"12";"9";"32";"28";"66";"57";"14";"2";"3";"0";"12";"8";"8";"21";"23";"37";"29";"36";"0";"23";"23";"16";"12";"8";"11";"12";"10";"12";"d__Bacteria";"Hydrogenedentes";"Hydrogenedentia";"Hydrogenedentiales";"Hydrogenedensaceae";"Hydrogenedensaceae";NA
"41a2511da52919134656bcfebdb3cadb";"0";"0";"0";"0";"115";"5";"0";"0";"65";"33";"66";"0";"49";"28";"29";"18";"5";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"d__Bacteria";"WPS-2";"WPS-2";"WPS-2";"WPS-2";"WPS-2";NA
"fc5a83c9621e292af4e4e912d61ee75c";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Verrucomicrobiota";"Chlamydiae";"Chlamydiales";"Parachlamydiaceae";"Candidatus_Protochlamydia";NA
"babfab5ea7d5cb95b33bf41247cc294a";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Verrucomicrobiota";"Chlamydiae";"Chlamydiales";NA;NA;NA
"3721fd3ed2ac2675af613a8376266c94";"33";"12";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Verrucomicrobiota";"Chlamydiae";"Chlamydiales";"Chlamydiaceae";NA;NA
"f3d6beb893c54667086af9077ac758a7";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Verrucomicrobiota";"Chlamydiae";"Chlamydiales";"Chlamydiaceae";"Chlamydiaceae";NA
"fac545243e66e6f61f643764a38addde";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"3";"0";"0";"0";"11";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Verrucomicrobiota";"Chlamydiae";"Chlamydiales";"Simkaniaceae";"uncultured";NA
"6899b616fad532b5a40dae7b2ba3490b";"55";"14";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"KI89A_clade";"KI89A_clade";"KI89A_clade";NA
"a248b531fe61e97a0d195d195824b4d9";"8";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Gammaproteobacteria_Incertae_Sedis";"Unknown_Family";"uncultured";NA
"e77f1e71cdc5c242451cd302f75c515b";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Acidithiobacillales";"Acidithiobacillaceae";"KCM-B-112";NA
"827828ac998428214788acdcee38e117";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Immundisolibacterales";"Immundisolibacteraceae";NA;NA
"dcd608aac8f09573c8935b9c25541e8e";"16";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"CCD24";"CCD24";"CCD24";NA
"45203d8f6616349d3d2cf1754a88f64e";"739";"381";"224";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Steroidobacterales";"Steroidobacteraceae";"uncultured";NA
"881e866230397c50f585f517a25b499e";"154";"72";"22";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"PLTA13";"PLTA13";"PLTA13";NA
"b57ae88baffd709217aee53af5453cd2";"84";"35";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"R7C24";"R7C24";"R7C24";NA
"45270213191d7f7933b301d802fb5222";"12";"3";"0";"10";"0";"0";"0";"4";"21";"5";"0";"28";"28";"12";"23";"0";"21";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Gammaproteobacteria_Incertae_Sedis";"Unknown_Family";"Candidatus_Berkiella";NA
"79c9ffc3031f5a238fbb104b30056599";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Thiotrichales";"Thiotrichaceae";"Thiothrix";NA
"04125fe1e9cbd13616623cd113471e22";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"uncultured";"uncultured";"uncultured";NA
"81c015fe56a9dd08973e4ca1c5350599";"21";"16";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Diplorickettsiales";"Diplorickettsiaceae";"Aquicella";NA
"7e2a737ed2728c564dbbd703ea1fd483";"48";"12";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Legionellales";"Legionellaceae";"Legionella";NA
"428e204116ba858d40433915f5ce2e16";"12";"3";"0";"2";"0";"24";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Legionellales";"Legionellaceae";"uncultured";NA
"dfcabe51515f5a3307b2f99ccd04a79e";"8";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"EC3";"EC3";"EC3";NA
"354ab34ba124e412bbac9d0b9a3bc6e9";"83";"31";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"AT-s2-59";"AT-s2-59";"AT-s2-59";NA
"d926146a699bf5c0797ae04318891a00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"1013-28-CG33";"1013-28-CG33";"1013-28-CG33";NA
"e2fea939352c857a103c2ae492365725";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Ga0077536";"Ga0077536";"Ga0077536";NA
"bdeb3ff7b6b5e8b6a981fc56fcaf1bf7";"10";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Tenderiales";"Tenderiaceae";"Candidatus_Tenderia";NA
"d125067a3ba8c16c3177836da3f2225c";"746";"294";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Ectothiorhodospirales";"Thioalkalispiraceae";"uncultured";NA
"eb217478dc54f53a7586c59926a12ae9";"640";"281";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Chromatiales";"Chromatiaceae";"Candidatus_Thiobios";NA
"8c72cda9526f8075468aae0d468735c8";"356";"114";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Arenicellales";"Arenicellaceae";"Candidatus_Thiosymbion";NA
"d68b3912ac62a644386e6cad7cf776e4";"211";"96";"118";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";NA;NA;NA;NA
"bc592bdcf4cbc7e5f56184ab2df71b24";"185";"81";"28";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Chromatiales";"Chromatiaceae";"uncultured";NA
"198619cbe1b94a10b16c24da0d31e715";"167";"74";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"3";"0";"0";"2";"5";"4";"0";"5";"3";"2";"3";"4";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Steroidobacterales";"Woeseiaceae";"JTB255_marine_benthic_group";NA
"4861dbd67f46174e6e9a7c4533cdfc36";"0";"0";"0";"164";"84";"14";"8";"13";"5";"0";"77";"15";"10";"0";"4";"4";"8";"5";"0";"7";"0";"7";"8";"13";"0";"10";"14";"7";"7";"15";"6";"0";"0";"7";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Rhodanobacteraceae";"Pseudofulvimonas";NA
"590fbac870d67a0d7adf154ea3e3235e";"0";"0";"0";"103";"30";"11";"12";"3";"0";"16";"13";"7";"22";"15";"15";"7";"10";"0";"7";"13";"3";"11";"9";"13";"0";"0";"0";"3";"6";"10";"0";"5";"4";"7";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Rhodanobacteraceae";"Aquimonas";NA
"9bc5dcabb998503281e3c2ff394b6364";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"uncultured";"uncultured";NA
"695d7f620d696b4b7e1df8f8fee9e3e5";"0";"0";"0";"40";"48";"0";"0";"0";"0";"0";"8";"10";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Arenimonas";NA
"0dc7298094235ab57aba8dd88a847a0b";"0";"0";"0";"0";"0";"4";"7";"0";"0";"0";"29";"0";"28";"8";"9";"6";"8";"7";"0";"12";"6";"19";"11";"28";"0";"13";"10";"9";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Luteimonas";NA
"dcb9163ed0435c4a78471655159710c9";"0";"0";"374";"111";"79";"33";"25";"4";"9";"4";"9";"0";"0";"0";"0";"0";"4";"2";"0";"7";"0";"7";"2";"7";"0";"0";"0";"0";"5";"6";"4";"4";"0";"6";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Pseudoxanthomonas";NA
"a22679e53c11aba5867a14375e321a9a";"0";"0";"143";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Stenotrophomonas";NA
"4bd51b0c515dc5722fb3f4c650eb684f";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"5";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Salinisphaerales";"Solimonadaceae";"Polycyclovorans";NA
"f1a05a366fab98470bf824a754db63c1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Salinisphaerales";"Solimonadaceae";NA;NA
"0aa6767415c3c1d08d147c80b16ec596";"8";"0";"10254";"304";"196";"16";"8";"0";"0";"8";"0";"0";"9";"8";"47";"51";"58";"11";"5";"0";"0";"0";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomonadales";"Moraxellaceae";"Acinetobacter";NA
"990de7b365d210b57c48e938bbd7a077";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"3";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Aeromonadales";"Succinivibrionaceae";"Succinivibrio";NA
"01954cf7aebc10d45612f237903df8e7";"28";"15";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Aeromonadales";"Aeromonadaceae";"Aeromonas";NA
"4932c97395e77e2d915cdefe2d1b10cc";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Alteromonadales";"Idiomarinaceae";"Aliidiomarina";NA
"4b648c30f4ffa5ff0a83cb9f9c518a58";"16";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Cellvibrionales";"Porticoccaceae";"C1-B045";NA
"448a6a0489400d6bed0ba06ca1c96215";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Oceanospirillales";"Oleiphilaceae";"Oleiphilus";NA
"e890793b54d7b03b1c3a3a11cd77c548";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Cellvibrionales";"Cellvibrionaceae";NA;NA
"b9c0c37bedd2308afda1bcdc5981cdba";"36";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Oceanospirillales";"Hahellaceae";"Hahella";NA
"c644dd2fe8dd44028035444047c3d983";"0";"0";"55";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"9";"0";"7";"97";"37";"30";"205";"0";"38";"47";"29";"38";"43";"17";"12";"18";"34";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomonadales";"Pseudomonadaceae";NA;NA
"7d1056cdb2c52aaeebcc69fae394fce9";"0";"0";"1705";"6";"0";"5";"0";"0";"0";"0";"0";"0";"24";"21";"5";"12";"0";"0";"0";"0";"2";"0";"5";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomonadales";"Pseudomonadaceae";"Pseudomonas";NA
"b6c2c21e90eb0af56c2302d3dffef690";"0";"0";"0";"0";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Oceanospirillales";"Halomonadaceae";"Marinospirillum";NA
"7dab2e0b6aa403b6032ad60940f322a4";"6";"0";"0";"0";"0";"0";"0";"0";"0";"16";"9";"7";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"2";"3";"0";"0";"2";"4";"0";"0";"1";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Oceanospirillales";"Halomonadaceae";"Halomonas";NA
"444f43306046cbff6823fc36e78c4523";"0";"0";"0";"30";"20";"27";"32";"0";"0";"0";"0";"0";"41";"32";"10";"16";"13";"7";"11";"14";"32";"40";"16";"25";"0";"7";"14";"7";"16";"10";"3";"5";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Alteromonadales";"Alteromonadaceae";"Alishewanella";NA
"e59e5ee8021a1a92897c307c1183f787";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"10";"16";"18";"12";"6";"0";"0";"0";"0";"3";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Alteromonadales";"Alteromonadaceae";"Rheinheimera";NA
"311bdaff4571aeb94322e9d12e2eb165";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Cellvibrionales";"Halieaceae";NA;NA
"40d2b6bab160f074e2a9d541296dd530";"1083";"285";"108";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Cellvibrionales";"Halieaceae";"Halioglobus";NA
"6e93d0f63eb7503e8e267f2260877e80";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Gammaproteobacteria";"Oceanospirillales";"Pseudohongiellaceae";"Pseudohongiella";NA
"0b49fafba255128ce52127194e5db0e2";"0";"0";"0";"0";"0";"0";"0";"6";"48";"8";"13";"10";"0";"0";"12";"9";"22";"0";"3";"4";"3";"0";"4";"5";"0";"9";"11";"0";"218";"99";"7";"0";"7";"3";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Paracaedibacterales";"Paracaedibacteraceae";"uncultured";NA
"1129fe4eda8e5099b5a907eead4ac04d";"62";"16";"10";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"5";"0";"4";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Thalassobaculales";"uncultured";"uncultured";NA
"4e033f07e10b872e1b18f8914015e927";"11";"6";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Holosporales";"Holosporaceae";"uncultured";NA
"4549656004161e3d3bf00ff54f3df29c";"39";"22";"0";"3";"6";"0";"0";"0";"5";"0";"17";"5";"0";"4";"0";"4";"0";"0";"0";"0";"3";"8";"0";"4";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Azospirillales";"Azospirillales_Incertae_Sedis";"Stella";NA
"7f8f2c791eeef80418972928b9d08620";"58";"17";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"AB1";"AB1";NA
"3713aa5a61d5ae08db14c45ce01e9d71";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Reyranellales";"Reyranellaceae";"Reyranella";NA
"210d13fdba4cb1d1452298df110c0617";"159";"55";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Reyranellales";"Reyranellaceae";"uncultured";NA
"d4d70971fc465020d97ef323c4a3dbd9";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Defluviicoccales";"uncultured";"uncultured";NA
