;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S14;S15;S16;S17;S18;S19;S20;S21;S22;Kingdom;Phylum;Class;Order;Family;Genus;Species
c958a9390aae15ce4875dbe45af67c82;0.0061477929423337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;Alterococcus;NA
ace078b30636d820a12128b4877d0cc8;0;0;0;0;0.129415347137637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae;uncultured;NA
a34513c2642501ee346a0465fd9ad3b1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00376619463693884;0.0218921032056294;0.0146031914611157;0.00536200217161088;0.00854798267608844;0.00637257244818302;0.0157521659228144;0.00549843294661022;0.0158363576377433;0.00732502350111707;0.0144305350120856;0.0181372993561259;0.027717722711902;0.00912179881872705;d__Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;Melioribacteraceae;Melioribacter;NA
1cbc1541e3f3413834726c0f6583d5ef;0.174597319562277;0.157111214134858;0.0128110231737175;0;0;0;0;0;0;0.00869924534046672;0.00534207058655935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0162343518885963;0;0;0;d__Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;PHOS-HE36;PHOS-HE36;NA
d7cbfdc14ffa3890ee47ec41f91eb042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00647990150549712;0;0;0;0.0067025027145136;0.00427399133804422;0;0;0;0.0105575717584955;0.00732502350111707;0.0126267181355749;0;0;0;d__Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;NA
566eabc057ecf1a7d1a56212ea781ffa;0.5619082749293;0.363158708082213;0.19074190058646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;Melioribacteraceae;IheB3-7;NA
a09a3c0292b06c72c9f294c31173d6ea;0;0;0;0;0.00507511165245635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Armatimonadota;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;Fimbriimonadaceae;NA
3aea5dcb93a1f1fd8eff4c0247e0d837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00431993433699808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;uncultured;NA
ddbfe473abc6e80a7c01bfc8a287f342;0;0;0;0;0.0228380024360536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Alkalispirochaeta;NA
099eb667fe7eab5fe9017185a3db1f3d;0;0;0;0;0.0101502233049127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00268100108580544;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Sediminispirochaeta;NA
b71b4f4763f3dade351520fe0ff0cb6a;0;0;0;0;0.0786642306130735;0;0;0;0;0;0;0;0;0.00546881408766509;0;0;0.0153376585530453;0;0.0151197701794933;0.0112985839108165;0.00938232994526974;0;0.00268100108580544;0;0.00796571556022877;0;0.00439874635728817;0.00395908940943583;0.00732502350111707;0.00721526750604279;0;0.0083153168135706;0.00684134911404529;d__Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;NA
50d2f0b1b204900eefacea3a8528c554;0;0;0;0.0565360601740327;1.2154892407633;0;0;0.0154126743558787;0;0.0260977360214001;0;0.109233438283107;0.0193560874895154;0;0.0090409782338449;0.00999060882770196;0.0383441463826132;0.0246505780560554;0.0885586539084606;0.0715576981018379;0.153244722439406;0.0637230172848684;0.178286572206062;0.0527125598358787;0.0924023004986538;0.068259385665529;0.0615824490020344;0.174199934015177;0.146500470022341;0.122659547602727;0.108823796136755;0.0609789899661844;0.114022485234088;d__Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;uncultured;NA
f624cdec1744e03b99f77b0925334cde;0.831181605803517;0.692834698397981;0.165119854239025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;NA
db1f5cd18b8dea50d664d6eed9d89ca4;0.419279478667159;0.234379024365116;0.096794397312532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured;uncultured;NA
5194d6f6df81e258c299fb5e8abb32ed;1.99680314766999;1.6277752021841;0.768661390423048;0;0;0;0.00840312596285818;0;0;0;0.101499341144628;0.0920987812975219;0.0193560874895154;0.0287112739602417;0.0248626901430735;0.0299718264831059;0.0291415512507861;0.0517662139177164;0.0626390478864721;0.0546098222356131;0.0672400312744331;0.0597403287045642;0.0656845266022333;0.0555618873945749;0.0382354346890981;0.0564452612234182;0.0802771210205092;0.0329924117452986;0.0329626057550268;0.0396839712832353;0.0498775732293461;0.0221741781695216;0.0456089940936353;d__Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;NA
413b2ab9fc61622f95fafb6b71a82b3e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00452048911692245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA;NA
769bf0592baef9621328efb535be8b1c;0.00737735153080044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Chloroflexi;Anaerolineae;SBR1031;SBR1031;SBR1031;NA
25b8610a4a4fe23317cef409f2cea4dd;0.0639370466002705;0.0180291557203936;0.0128110231737175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;NA
00b8623dbee69cef88626b52c845f364;0.462314029263494;0.922062535414413;0.19074190058646;0;0;0.0062933982252617;0.0168062519257164;0.0333941277710704;0.0301131123783713;0.0565450947130336;0.0943765803625485;0.14136092013108;0.0483902187237886;0.0423833091794044;0.0971905160138327;0.123883549463504;0.0843571220417491;0.221855202504499;0.317515173769359;0.331425128050618;0.37842064112588;0.516421952579455;0.461132186758536;0.374686573968543;0.57034523411238;0.665529010238908;0.60812668389509;0.459254371494556;0.50786829607745;0.528518344817634;0.593996553913122;0.728976107323022;0.727463455793482;d__Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;A4b;NA
444561f1f9cda1108f50b365ef9e9179;0.0147547030616009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Chloroflexi;N9D0;N9D0;N9D0;N9D0;NA
51b934033518abe653dd4fc58dea5797;0.361490225009222;0.236954618039458;0.148038490007402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00262536098713573;0;0.00659848234905972;0;0;0;0;0;d__Bacteria;Chloroflexi;OLB14;OLB14;OLB14;OLB14;NA
e1d830281ca7432058c31e4e3dbb7b2f;0.118037624492807;0.0875701849276258;0.0213517052895291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Chloroflexi;Dehalococcoidia;S085;S085;S085;NA
01ae4385b59183593d0b3b027ed22ab9;0.164760850854543;0.0721166228815742;0.0654785628878893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Chloroflexi;JG30-KF-CM66;JG30-KF-CM66;JG30-KF-CM66;JG30-KF-CM66;NA
9eeea9aa04ce8bc18db9a35721d8281b;0.0233616131808681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Nitrolancea;NA
c8283c8fde5671307a4a30ad65fa7dc2;4.60592647239641;4.6798537062793;2.5678984228207;0.105697851629713;0.253755582622818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;AKYG1722;AKYG1722;NA
2f75eeda30194d5a86acf4d692bfe1a4;5.67687200295094;5.25678668933189;4.43546091214485;1.35686544417679;2.35738936256598;0.0923031739705049;0.0980364695666788;0;0;0;0;0;0;0;0.00678073367538368;0;0.00460129756591359;0;0.00863986867399615;0;0;0;0.00268100108580544;0.00427399133804422;0.00955885867227453;0.0170648464163823;0.0274921647330511;0.0131969646981194;0.020754233253165;0.0288610700241711;0.0272059490341888;0.027717722711902;0.0570112426170441;d__Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;JG30-KF-CM45;NA
abc7337969e22f241588f94bf06ddce2;0.0934464527234723;0.0334827177664452;0.0341627284632466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Chloroflexi;Gitt-GS-136;Gitt-GS-136;Gitt-GS-136;Gitt-GS-136;NA
56f28d63852bf2fd53c18f958b378b6b;0.0172138202385344;0;0.0142344701930194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Chloroflexi;KD4-96;KD4-96;KD4-96;KD4-96;NA
eb6f8a57c7cd1a444a7b13ee659eca9a;0.038116316242469;0.0540874671611807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00398268858030428;0;0;0;0;0;0;0.00976669800148942;0.00721526750604279;0.0181372993561259;0;0.00456089940936353;d__Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;PAUC26f;PAUC26f;NA
ca71f289862427ce343c8001d088ab31;0.0196729374154678;0.00515118734868387;0;0;0;0.0104889970421028;0.0224083359009552;0.0385316858896966;0.122334519037133;0.121789434766534;0.306278713629403;0.107091606159909;0.0532292405961675;0.0273440704383254;0.0723278258707592;0.045956800607429;0.0138038926977408;0.059161387334533;0.0669589822234702;0.0885055739680627;0.0688037529319781;0.108860154528317;0.0884730358315795;0.0926031456576248;0.248530325479138;0.257285376739302;0.181448287238137;0.122731771692511;0.240504938286677;0.245319095205455;0.310601251473656;0.174621653084983;0.221203621354131;d__Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriae;Acidobacteriae;Paludibaculum;NA
913394ee530dca49bf41aaf49a799c42;0;0;0;0.125362568211986;0.0380633373934227;0.0335647905347291;0.0224083359009552;0;0.00752827809459281;0.00652443400535004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter;NA
501e800038f5570e2a9b0b8ef481aa32;0.0172138202385344;0.00772678102302581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus_Solibacter;NA
eab9022c72215f492029f155e72d0966;0.0245911717693348;0.00772678102302581;0.00711723509650971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Abditibacteriota;Abditibacteria;Abditibacteriales;Abditibacteriaceae;Abditibacterium;NA
fbff3e242d0444576eefc7b4fb395f6c;0;0;0;0.0344132540189765;0.109114900527812;0;0;0;0;0;0;0;0.072585328085683;0.0478521232670695;0.0406844020523021;0.0239774611864847;0.0475467415144404;0.00986023122242217;0.0215996716849904;0.0150647785477553;0.0234558248631744;0;0.00402150162870816;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;NA
08aec6a3a66c837faa2247f6920cb001;0.0110660272962007;0;0.00711723509650971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;0319-6G20;0319-6G20;NA
aa1e81be1b8fe597dd1628ead7a1f129;0.0110660272962007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Myxococcota;NA;NA;NA;NA;NA
00ce6b5d1632433e18a311b060f0644f;0.0135251444731341;0.0206047493947355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Myxococcota;bacteriap25;bacteriap25;bacteriap25;bacteriap25;NA
914092ffc57250f368670889a8ca9882;0;0;0;0;0.00761266747868453;0;0;0;0;0;0.0124648313686385;0.0149928248623873;0;0;0;0;0.00306753171060906;0;0.00431993433699808;0.0169478758662248;0;0.0053102514404057;0;0.00712331889674037;0;0;0.00549843294661022;0.0092378752886836;0.00366251175055853;0;0;0.0166306336271412;0.0136826982280906;d__Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Desulfobulbus;NA
4faa241c13303127991948896ab645f9;0.0110660272962007;0.0154535620460516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae;[Desulfobacterium]_catecholicum_group;NA
43cf5efaaac1d21da43ac99bcf92e453;0.0172138202385344;0.0128779683717097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00536200217161088;0;0;0;0;0;0;0.00360763375302139;0;0;0;d__Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae;Desulfofustis;NA
e244c1974660671e409db5855367ef6a;0.0172138202385344;0;0;0;0.129415347137637;0;0;0;0.0207027647601302;0.0282725473565168;0.0641048470387122;0.14136092013108;0.0161300729079295;0.0246096633944929;0.0316434238184572;0;0.0475467415144404;0.0147903468336332;0.053999179212476;0.0696746007833685;0.0938232994526974;0.0252236943419271;0.0469175190015952;0.0128219740141327;0.0159314311204575;0.0144394854292465;0.0109968658932204;0.046189376443418;0.0231959077535374;0.0162343518885963;0.0158701369366101;0.027717722711902;0.0159631479327723;d__Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfomicrobiaceae;Desulfomicrobium;NA
2b15e8a799d1cbd104e64f25b25618cf;0.061477929423337;0.0566630608355226;0;0;0.0101502233049127;0;0;0;0.0884572676114656;0.258802548878885;0.0124648313686385;0.0321274818479728;0.0661332989225111;0.0396489021355719;0.0519856248446082;0.045956800607429;0.0153376585530453;0.0197204624448443;0.0237596388534894;0.0188309731846942;0.00625488663017983;0;0.00536200217161088;0;0;0;0.0120965524825425;0;0;0;0;0;0;d__Bacteria;Desulfobacterota;Desulfuromonadia;PB19;PB19;PB19;NA
e9f2096bac85517be82897e1b1626ea3;0.0454936677732694;0;0.00711723509650971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;NB1-j;NB1-j;NB1-j;NB1-j;NB1-j;NA
c09a76f2ea0e5d9b0b1d302b0526bef2;0.0319685233001353;0.0592386545098645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;uncultured;NA
d0f29d272868a63c490e7fa34aead636;0.181974671093078;0.231803430690774;0.0170813642316233;0;0;0;0;0;0;0;0;0;0.0209690947803084;0.00683601760958136;0.00678073367538368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Myxococcota;Polyangia;Polyangiales;Phaselicystidaceae;Phaselicystis;NA
6d2774a278abf677a73165a4bf347970;0.0454936677732694;0.0231803430690774;0;0.0073742687183521;0.0735891189606171;0;0;0;0.0263489733310748;0.0391466040321002;0.0516400156700737;0.310565657863737;0.0306471385250661;0.511334117196686;0.0384241574938408;0.0439586788418886;0.0690194634887038;0.0221855202504499;0.00863986867399615;0.0941548659234709;0.0484753713838937;0.0159307543212171;0;0;0.0541668658095557;0.028878970858493;0;0;0.0109875352516756;0.0811717594429814;0.0204044617756416;0.013858861355951;0.0524503432076806;d__Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
76e4cbee7d7aad1272739f4b5c668537;0;0;0;0;0;0;0;0;0;0.0152236793458168;0;0.0107091606159909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;Silvanigrella;NA
c2efc299a8026dc644a5dca6e4ce7995;0;0;0.00711723509650971;0.0614522393196008;0.0329882257409663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter;NA
86e5b4ce93c051c6750947170a1bc158;0.0122955858846674;0.0257559367434194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfococcaceae;Desulfococcus;NA
8c6b86c65b10ec66c44f277164d75466;0.0270502889462683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Desulfobacterota;Desulfuromonadia;Bradymonadales;Bradymonadales;Bradymonadales;NA
c0b155ab27f821ae405cedee93f86ba8;0.0442641091848027;0.0515118734868387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;OM27_clade;NA
56a776d5273511974c82a06522c52841;0.402065658428624;0.324524802967084;0.0327392814439447;0;0;0;0;0.00770633717793933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;NA
b91537925cad1e23aebc228d84ae3afb;0.0184433788270011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup_10;NA
d3ef48a0793aed9997e149d2836cc2b7;0;0;0;0;0;0;0;0;0.0696365723749835;0.0869924534046671;0.0997186509491079;0.269870847522971;0.0516162333053745;0.0369144950917394;0.0519856248446082;0.045956800607429;0;0;0.00431993433699808;0;0;0;0;0;0;0;0.00549843294661022;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Kapabacteria;Kapabacteriales;Kapabacteriales;Kapabacteriales;NA
527b3eff9876b112656614fecd77c3fe;0.0725439567195377;0.0566630608355226;0.00711723509650971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Latescibacterota;Latescibacterota;Latescibacterota;Latescibacterota;Latescibacterota;NA
052f174cab37be599600e58c78283fa2;0;0;0;0;0.0177628907835972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae;Leptonema;NA
882b5eaba6986842bdf69f26a48a72ea;0;0;0;0.0270389853006244;0.350182704019488;0;0;0;0;0;0;0;0.00322601458158591;0;0;0;0.00306753171060906;0;0;0;0.0187646598905395;0.00663781430050713;0;0;0.00318628622409151;0;0.00659811953593226;0;0;0;0.034007436292736;0;0.0501698935029988;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Williamwhitmaniaceae;Blvii28_wastewater-sludge_group;NA
26547c96837ae7efcfa67fca0cc71140;0.0061477929423337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0106205028808114;0;0.00284932755869615;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;NA
4aad10f6f45a20a35b2f32840b9a11fb;0.463543587851961;0.33225158399011;0.049820645675568;0;0.0329882257409663;1.18525666575762;1.12881992101062;0.0128438952965655;0.00564620857094461;0.0195733020160501;0.0462979450835144;0.0107091606159909;0;0.0136720352191627;0;0.0159849741243231;0.026074019540177;0.032045751472872;0.0323995075274856;0.107336547152757;0.18921032056294;0.386320792289515;0.390085657984691;0.582687485753362;0.44289378514872;0.49225518508795;0.486061472480343;0.473771032662488;0.355263639804178;0.41307406472095;0.523714518908135;0.645822939187316;0.684134911404529;d__Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;NA
cbd4d09a1c3ed444c64afefbe825ce83;0.194270256977745;0.141657652088806;0.0142344701930194;0;0;0;0;0;0;0;0.518180846896257;0.14136092013108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Lewinella;NA
1e1a7e9dd7b0890fb53dcbd3e3be3d13;0;0.00257559367434194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;NA;NA
8f72900386b424d9d69facbd7f127421;0.185663346858478;0.175140369855252;0.00569378807720777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Phaeodactylibacter;NA
e08a54ae0f63399e627c6ede9afc5026;0;0;0.00996412913511359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Parasegetibacter;NA
878f1954b4dd631f130f0ebe5d756cf6;0;0;0;0;0.0456760048721072;0.0230757934926262;0.0392145878266715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;uncultured;NA
071288cc79cb1d5ecce5e4004cfe5e1b;0.106971597196606;0.0849945912532839;0.0683254569264932;0.0565360601740327;0;0;0.00560208397523879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;NA
670c09fcd5488be658d4d98111784f5f;0;0;0;0.0196647165822723;0.0634388956557044;0.0167823952673645;0.014005209938097;0;0;0;0;0;0;0;0;0;0;0.0147903468336332;0.00431993433699808;0.0112985839108165;0.00938232994526974;0.0053102514404057;0;0.0056986551173923;0.00637257244818302;0.00918876345497506;0;0;0;0;0.0158701369366101;0;0.0273653964561812;d__Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Taibaiella;NA
41f4cfc812ef6cd99be84723eb441063;0.0172138202385344;0;0;0;0.0126877791311409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00549843294661022;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Edaphobaculum;NA
2b8cfb0ca195d583d2e5e5e97640d518;0.371326693716956;0.249832586411168;0;0.00245808957278403;0.0558262281770199;0;0;0;0;0;0;0;0;0;0;0;0;0.00493011561121108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;uncultured;uncultured;NA
355b83c640522992ab1a454a448e4702;0.233616131808681;0.283315304177613;0;0;0;0;0;0;0;0;0.0124648313686385;0.0920987812975219;0.0596812697593393;0.030078477482158;0.0316434238184572;0.00799248706216157;0.0138038926977408;0.0147903468336332;0.00863986867399615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Chryseolinea;NA
54c624960bf272992b26e242f673cac6;0.0491823435386696;0.0309071240921032;0;0.528489258148567;0.504973609419407;0.0230757934926262;0.0336125038514327;0.393023196074906;0.730242975175503;0.367543115634719;0.434488407706827;1.20370965323738;0.266146202980837;0.23105739520385;0.366159618470719;0.193817811257418;0.0889584196076627;0.0616264451401385;0.0496792448754779;0.0489605302802049;0.0140734949179046;0.062395454424767;0.0308315124867626;0.0527125598358787;0;0;0.0241931049650849;0.0211151435169911;0.020754233253165;0.0144305350120856;0.0113358120975787;0.027717722711902;0.0114022485234088;d__Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;uncultured;NA
9554c5f2061c3816e67e3353934540fb;0;0;0;0;0;0.0062933982252617;0;0.0154126743558787;0.0508158771385015;0.0413214153672169;0.0890345097759892;0.02356015335518;0.0193560874895154;0.0164064422629953;0.0158217119092286;0.0479549223729694;0;0;0.00863986867399615;0.00564929195540826;0;0.00663781430050713;0.00804300325741632;0.0128219740141327;0.00955885867227453;0;0;0.00527878587924777;0.00610418625093089;0.0126267181355749;0;0.013858861355951;0;d__Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;uncultured;NA
02965fea6e51d4f8c16ac6f7df8cb95a;0;0;0;0;0.0101502233049127;0;0;0;0;0;0;0;0;0;0;0;0;0.00986023122242217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Dyadobacter;NA
aac82b58a16a66692bc05f1140d315f0;0;0;0;0.0221228061550563;0.0279131140885099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;uncultured;NA
